id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations

1018000,"FLUXNET is a global network of micrometeorological flux measurement sites that measure the exchanges of carbon dioxide, water vapor, and energy between the biosphere and atmosphere. At present over 140 sites are operating on a long-term and continuous basis. Vegetation under study includes temperate conifer and broadleaved (deciduous and evergreen) forests, tropical and boreal forests, crops, grasslands, chaparral, wetlands, and tundra. Sites exist on five continents and their latitudinal distribution ranges from 70°N to 30°S.FLUXNET has several primary functions. First, it provides infrastructure for compiling, archiving, and distributing carbon, water, and energy flux measurement, and meteorological, plant, and soil data to the science community. (Data and site information are available online at the FLUXNET Web site, http://www-eosdis.ornl.gov/FLUXNET/.) Second, the project supports calibration …",Dennis Baldocchi and Eva Falge and Lianhong Gu and Richard Olson and David Hollinger and Steve Running and Peter Anthoni and Ch Bernhofer and Kenneth Davis and Robert Evans and Jose Fuentes and Allen Goldstein and Gabriel Katul and Beverly Law and Xuhui Lee and Yadvinder Malhi and Tilden Meyers and William Munger and Walt Oechel and KT Paw and Kim Pilegaard and HP Schmid and Riccardo Valentini and Shashi Verma and Timo Vesala and Kell Wilson and Steve Wofsy,3292,2847889711963069330,Bulletin of the American Meteorological Society,11,2415-2434,,"FLUXNET: a new tool to study the temporal and spatial variability of ecosystem-scale carbon dioxide, water vapor, and energy flux densities",https://journals.ametsoc.org/bams/article/82/11/2415/57296,82,2001,/scholar?cites=2847889711963069330,J2KWqAoAAAAJ:vRqMK49ujn8C

1018001,"A comprehensive evaluation of energy balance closure is performed across 22 sites and 50 site-years in FLUXNET, a network of eddy covariance sites measuring long-term carbon and energy fluxes in contrasting ecosystems and climates. Energy balance closure was evaluated by statistical regression of turbulent energy fluxes (sensible and latent heat (LE)) against available energy (net radiation, less the energy stored) and by solving for the energy balance ratio, the ratio of turbulent energy fluxes to available energy. These methods indicate a general lack of closure at most sites, with a mean imbalance in the order of 20%. The imbalance was prevalent in all measured vegetation types and in climates ranging from Mediterranean to temperate and arctic. There were no clear differences between sites using open and closed path infrared gas analyzers. At a majority of sites closure improved with turbulent intensity …",Kell Wilson and Allen Goldstein and Eva Falge and Marc Aubinet and Dennis Baldocchi and Paul Berbigier and Christian Bernhofer and Reinhart Ceulemans and Han Dolman and Chris Field and Achim Grelle and Andreas Ibrom and BE Law and Andy Kowalski and Tilden Meyers and John Moncrieff and Russ Monson,2168,9954418101978119639,Agricultural and Forest Meteorology,1-4,223-243,Elsevier,Energy balance closure at FLUXNET sites,https://www.sciencedirect.com/science/article/pii/S0168192302001090,113,2002,/scholar?cites=9954418101978119639,J2KWqAoAAAAJ:geHnlv5EZngC

1018002,"Heightened awareness of global change issues within both science and political communities has increased interest in using the global network of eddy covariance flux towers to more fully understand the impacts of natural and anthropogenic phenomena on the global carbon balance. Comparisons of net ecosystem exchange (FNEE) responses are being made among biome types, phenology patterns, and stress conditions. The comparisons are usually performed on annual sums of FNEE; however, the average data coverage during a year is only 65%. Therefore, robust and consistent gap filling methods are required.We review several methods of gap filling and apply them to data sets available from the EUROFLUX and AmeriFlux databases. The methods are based on mean diurnal variation (MDV), look-up tables (LookUp), and nonlinear regressions (Regr.), and the impact of different gap filling methods on the …",Eva Falge and Dennis Baldocchi and Richard Olson and Peter Anthoni and Marc Aubinet and Christian Bernhofer and George Burba and Reinhart Ceulemans and Robert Clement and Han Dolman and André Granier and Patrick Gross and Thomas Grünwald and David Hollinger and Niels-Otto Jensen and Gabriel Katul and Petri Keronen and Andrew Kowalski and Chun Ta Lai and Beverley E Law and Tilden Meyers and John Moncrieff and Eddy Moors and J William Munger and Kim Pilegaard and Üllar Rannik and Corinna Rebmann and Andrew Suyker and John Tenhunen and Kevin Tu and Shashi Verma and Timo Vesala and Kell Wilson and Steve Wofsy,1773,12761148482319520877,Agricultural and forest meteorology,1,43-69,Elsevier,Gap filling strategies for defensible annual sums of net ecosystem exchange,https://www.sciencedirect.com/science/article/pii/S0168192300002252,107,2001,/scholar?cites=12761148482319520877,J2KWqAoAAAAJ:XUvXOeBm_78C

1018003,"Old-growth forests remove carbon dioxide from the atmosphere 1, 2 at rates that vary with climate and nitrogen deposition 3. The sequestered carbon dioxide is stored in live woody tissues and slowly decomposing organic matter in litter and soil 4. Old-growth forests therefore serve as a global carbon dioxide sink, but they are not protected by international treaties, because it is generally thought that ageing forests cease to accumulate carbon 5, 6. Here we report a search of literature and databases for forest carbon-flux estimates. We find that in forests between 15 and 800 years of age, net ecosystem productivity (the net carbon balance of the forest including soils) is usually positive. Our results demonstrate that old-growth forests can continue to accumulate carbon, contrary to the long-standing view that they are carbon neutral. Over 30 per cent of the global forest area is unmanaged primary forest, and this area …",Sebastiaan Luyssaert and E-Detlef Schulze and Annett Börner and Alexander Knohl and Dominik Hessenmöller and Beverly E Law and Philippe Ciais and John Grace,1547,15868465126854084807,Nature,7210,213-215,Nature Publishing Group,Old-growth forests as global carbon sinks,https://www.nature.com/articles/nature07276?te=1&nl=climate-fwd:&emc=edit_clim_20200219,455,2008,/scholar?cites=15868465126854084807,J2KWqAoAAAAJ:TIZ-Mc8IlK0C

1018004,"More than half of the solar energy absorbed by land surfaces is currently used to evaporate water 1. Climate change is expected to intensify the hydrological cycle 2 and to alter evapotranspiration, with implications for ecosystem services and feedback to regional and global climate. Evapotranspiration changes may already be under way, but direct observational constraints are lacking at the global scale. Until such evidence is available, changes in the water cycle on land—a key diagnostic criterion of the effects of climate change and variability—remain uncertain. Here we provide a data-driven estimate of global land evapotranspiration from 1982 to 2008, compiled using a global monitoring network 3, meteorological and remote-sensing observations, and a machine-learning algorithm 4. In addition, we have assessed evapotranspiration variations over the same time period using an ensemble of process-based …",Martin Jung and Markus Reichstein and Philippe Ciais and Sonia I Seneviratne and Justin Sheffield and Michael L Goulden and Gordon Bonan and Alessandro Cescatti and Jiquan Chen and Richard De Jeu and A Johannes Dolman and Werner Eugster and Dieter Gerten and Damiano Gianelle and Nadine Gobron and Jens Heinke and John Kimball and Beverly E Law and Leonardo Montagnani and Qiaozhen Mu and Brigitte Mueller and Keith Oleson and Dario Papale and Andrew D Richardson and Olivier Roupsard and Steve Running and Enrico Tomelleri and Nicolas Viovy and Ulrich Weber and Christopher Williams and Eric Wood and Sönke Zaehle and Ke Zhang,1389,8743035269945501845,Nature,7318,951-954,Nature Publishing Group,Recent decline in the global land evapotranspiration trend due to limited moisture supply,https://www.nature.com/articles/nature09396?page=2,467,2010,/scholar?cites=8743035269945501845,J2KWqAoAAAAJ:nrtMV_XWKgEC
