id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations

1017000,"Adenocarcinoma is the most common histologic type of lung cancer. To address advances in oncology, molecular biology, pathology, radiology, and surgery of lung adenocarcinoma, an international multidisciplinary classification was sponsored by the International Association for the Study of Lung Cancer, American Thoracic Society, and European Respiratory Society. This new adenocarcinoma classification is needed to provide uniform terminology and diagnostic criteria, especially for bronchioloalveolar carcinoma (BAC), the overall approach to small nonresection cancer specimens, and for multidisciplinary strategic management of tissue for molecular and immunohistochemical studies.An international core panel of experts representing all three societies was formed with oncologists/pulmonologists, pathologists, radiologists, molecular biologists, and thoracic surgeons. A systematic review …",William D Travis and Elisabeth Brambilla and Masayuki Noguchi and Andrew G Nicholson and Kim R Geisinger and Yasushi Yatabe and David G Beer and Charles A Powell and Gregory J Riely and Paul E Van Schil and Kavita Garg and John HM Austin and Hisao Asamura and Valerie W Rusch and Fred R Hirsch and Giorgio Scagliotti and Tetsuya Mitsudomi and Rudolf M Huber and Yuichi Ishikawa and James Jett and Montserrat Sanchez-Cespedes and Jean-Paul Sculier and Takashi Takahashi and Masahiro Tsuboi and Johan Vansteenkiste and Ignacio Wistuba and Pan-Chyr Yang and Denise Aberle and Christian Brambilla and Douglas Flieder and Wilbur Franklin and Adi Gazdar and Michael Gould and Philip Hasleton and Douglas Henderson and Bruce Johnson and David Johnson and Keith Kerr and Keiko Kuriyama and Jin Soo Lee and Vincent A Miller and Iver Petersen and Victor Roggli and Rafael Rosell and Nagahiro Saijo and Erik Thunnissen and Ming Tsao and David Yankelewitz,4409,6358373175667378585,Journal of thoracic oncology,2,244-285,Elsevier,International association for the study of lung cancer/american thoracic society/european respiratory society international multidisciplinary classification of lung adenocarcinoma,https://www.sciencedirect.com/science/article/pii/S1556086415319304,6,2011,/scholar?cites=6358373175667378585,klVXQ3gAAAAJ:ODE9OILHJdcC

1017001,"The 2015 World Health Organization (WHO) Classification of Tumors of the Lung, Pleura, Thymus and Heart has just been published with numerous important changes from the 2004 WHO classification. The most significant changes in this edition involve (1) use of immunohistochemistry throughout the classification, (2) a new emphasis on genetic studies, in particular, integration of molecular testing to help personalize treatment strategies for advanced lung cancer patients, (3) a new classification for small biopsies and cytology similar to that proposed in the 2011 Association for the Study of Lung Cancer/American Thoracic Society/European Respiratory Society classification, (4) a completely different approach to lung adenocarcinoma as proposed by the 2011 Association for the Study of Lung Cancer/American Thoracic Society/European Respiratory Society classification, (5) restricting the diagnosis of large cell …",William D Travis and Elisabeth Brambilla and Andrew G Nicholson and Yasushi Yatabe and John HM Austin and Mary Beth Beasley and Lucian R Chirieac and Sanja Dacic and Edwina Duhig and Douglas B Flieder and Kim Geisinger and Fred R Hirsch and Yuichi Ishikawa and Keith M Kerr and Masayuki Noguchi and Giuseppe Pelosi and Charles A Powell and Ming Sound Tsao and Ignacio Wistuba,2027,3158670809282239069,,9,1243-1260,Elsevier,"The 2015 World Health Organization classification of lung tumors: impact of genetic, clinical and radiologic advances since the 2004 classification",https://www.sciencedirect.com/science/article/pii/S1556086415335711,10,2015,/scholar?cites=3158670809282239069,klVXQ3gAAAAJ:D_sINldO8mEC

1017002," Background:              Gefitinib is a selective inhibitor of the epidermal growth factor (EGFR) tyrosine kinase, which is overexpressed in many cancers, including non–small-cell lung cancer (NSCLC). We carried out a clinical study to compare the relationship between EGFR gene copy number, EGFR protein expression, EGFR mutations, and Akt activation status as predictive markers for gefitinib therapy in advanced NSCLC.              Methods:              Tumors from 102 NSCLC patients treated daily with 250 mg of gefitinib were evaluated for EGFR status by fluorescence in situ hybridization (FISH), DNA sequencing, and immunohistochemistry and for Akt activation status (phospho-Akt [P-Akt]) by immunohistochemistry. Time to progression, overall survival, and 95% confidence intervals (CIs) were calculated and evaluated by the Kaplan–Meier method; groups were compared using the log-rank test. Risk factors …",Federico Cappuzzo and Fred R Hirsch and Elisa Rossi and Stefania Bartolini and Giovanni L Ceresoli and Lynne Bemis and Jerry Haney and Samir Witta and Kathleen Danenberg and Irene Domenichini and Vienna Ludovini and Elisabetta Magrini and Vanesa Gregorc and Claudio Doglioni and Angelo Sidoni and Maurizio Tonato and Wilbur A Franklin and Lucio Crino and Paul A Bunn Jr and Marileila Varella-Garcia,1859,17416376049567587100,Journal of the National Cancer Institute,9,643-655,Oxford University Press,Epidermal growth factor receptor gene and protein and gefitinib sensitivity in non–small-cell lung cancer,https://academic.oup.com/jnci/article-abstract/97/9/643/2544227,97,2005,/scholar?cites=17416376049567587100,klVXQ3gAAAAJ:feST4K8J0scC

1017003,"Purpose: The epidermal growth factor receptor (EGFR) is frequently overexpressed in non–small-cell lung carcinoma (NSCLC), and EGFR inhibitors are promising new therapeutic agents. The molecular mechanisms responsible for EGFR overexpression are poorly understood.Materials and Methods: Gene copy number and protein status of EGFR were investigated in microarrayed tumors from 183 NSCLC patients, including squamous cell carcinoma (SCC; 89 patients) and non-SCC (94 patients) histologies. Protein expression was assessed by immunohistochemistry on a scale from 0 to 400 (percentage of positive cells staining intensity). Gene and chromosome 7 copy numbers were identified by fluorescent in situ hybridization (FISH).Results: EGFR protein overexpression was observed in62% of the NSCLC (25% scored 201 to 300; 37% scored 301 to 400), more frequently in SCC than non-SCC (82% v 44%;",Fred R Hirsch and Marileila Varella-Garcia and Paul A Bunn Jr and Michael V Di Maria and Robert Veve and Roy M Bremnes and Anna E Barón and Chan Zeng and Wilbur A Franklin,1482,12169524540189508584,Journal of clinical oncology,20,3798-3807,American Society of Clinical Oncology,Epidermal growth factor receptor in non–small-cell lung carcinomas: correlation between gene copy number and protein expression and impact on prognosis,https://www.researchgate.net/profile/Chan_Zeng/publication/10585193_Hirsch_FR_Varella-Garcia_M_Bunn_PA_Di_Maria_MV_Veve_R_Bremnes_RM_Baron_AE_Zeng_C_Franklin_WAEpidermal_growth_factor_receptor_in_non-small-cell_lung_carcinomas_Correlation_between_gene_copy_number_and_/links/568d390908ae78cc05140fea/Hirsch-FR-Varella-Garcia-M-Bunn-PA-Di-Maria-MV-Veve-R-Bremnes-RM-Baron-AE-Zeng-C-Franklin-WAEpidermal-growth-factor-receptor-in-non-small-cell-lung-carcinomas-Correlation-between-gene-copy-num.pdf,21,2003,/scholar?cites=12169524540189508584,klVXQ3gAAAAJ:R-LXmdHK_14C

1017004,"Lung cancer is the most frequent cause of cancer-related deaths worldwide. Every year, 1·8 million people are diagnosed with lung cancer, and 1·6 million people die as a result of the disease. 5-year survival rates vary from 4–17% depending on stage and regional differences. In this Seminar, we discuss existing treatment for patients with lung cancer and the promise of precision medicine, with special emphasis on new targeted therapies. Some subgroups, eg—patients with poor performance status and elderly patients—are not specifically addressed, because these groups require special treatment considerations and no frameworks have been established in terms of new targeted therapies. We discuss prevention and early detection of lung cancer with an emphasis on lung cancer screening. Although we acknowledge the importance of smoking prevention and cessation, this is a large topic beyond the scope of …",Fred R Hirsch and Giorgio V Scagliotti and James L Mulshine and Regina Kwon and Walter J Curran Jr and Yi-Long Wu and Luis Paz-Ares,885,6623817181899526366,,10066,299-311,Elsevier,Lung cancer: current therapies and new targeted treatments,https://www.sciencedirect.com/science/article/pii/S0140673616309588,389,2017,/scholar?cites=6623817181899526366,klVXQ3gAAAAJ:Aul-kAQHnToC

1017005,"PurposeThe phase III Iressa Survival Evaluation in Lung Cancer (ISEL) trial compared gefitinib with placebo in 1,692 patients with refractory advanced non–small-cell lung cancer. We analyzed ISEL tumor biopsy samples to examine relationships between biomarkers and clinical outcome after gefitinib treatment in a placebo-controlled setting.",Fred R Hirsch and Marileila Varella-Garcia and Paul A Bunn Jr and Wilbur A Franklin and Rafal Dziadziuszko and Nick Thatcher and Alex Chang and Purvish Parikh and José Rodrigues Pereira and Tudor Ciuleanu and Joachim Von Pawel and Claire Watkins and Angela Flannery and Gillian Ellison and Emma Donald and Lucy Knight and Dinah Parums and Nicholas Botwood and Brian Holloway,869,17194550471509654306,Journal of clinical oncology,31,5034-5042,American Society of Clinical Oncology,Molecular predictors of outcome with gefitinib in a phase III placebo-controlled study in advanced non–small-cell lung cancer,https://www.academia.edu/download/34202250/ISEL_paper_JCO_Nov_2006.pdf,24,2006,/scholar?cites=17194550471509654306,klVXQ3gAAAAJ:cF7EPgIk0B4C

1017006,"The Blueprint Programmed Death Ligand 1 (PD-L1) Immunohistochemistry (IHC) Assay Comparison Project is an industrial-academic collaborative partnership to provide information on the analytical and clinical comparability of four PD-L1 IHC assays used in clinical trials.A total of 39 NSCLC tumors were stained with four PD-L1 IHC assays (22C3, 28-8, SP142, and SP263), as used in the clinical trials. Three experts in interpreting their respective assays independently evaluated the percentages of tumor and immune cells staining positive at any intensity. Clinical diagnostic performance was assessed through comparisons of patient classification above and below a selected expression cutoff and by agreement using various combinations of assays and cutoffs.Analytical comparison demonstrated that the percentage of PD-L1–stained tumor cells was comparable when the 22C3, 28-8 …",Fred R Hirsch and Abigail McElhinny and Dave Stanforth and James Ranger-Moore and Malinka Jansson and Karina Kulangara and William Richardson and Penny Towne and Debra Hanks and Bharathi Vennapusa and Amita Mistry and Rasika Kalamegham and Steve Averbuch and James Novotny and Eric Rubin and Kenneth Emancipator and Ian McCaffery and J Andrew Williams and Jill Walker and John Longshore and Ming Sound Tsao and Keith M Kerr,804,9063956817549091473,Journal of Thoracic Oncology,2,208-222,Elsevier,PD-L1 immunohistochemistry assays for lung cancer: results from phase 1 of the blueprint PD-L1 IHC assay comparison project,https://www.sciencedirect.com/science/article/pii/S1556086416335365,12,2017,/scholar?cites=9063956817549091473,klVXQ3gAAAAJ:SGW5VrABaM0C

1017007,"Lung cancer is the most common cause of cancer death in developed countries. The prognosis is poor, with less than 15% of patients surviving 5 years after diagnosis. The poor prognosis is attributable to lack of efficient diagnostic methods for early detection and lack of successful treatment for metastatic disease. Most patients (>75%) present with stage III or IV disease and are rarely curable with current therapies. Within the last decade, rapid advances in molecular biology, pathology, bronchology, and radiology have provided a rational basis for improving outcome. These advancements have led to a better documentation of morphological changes in the bronchial epithelium before development of clinical evident invasive carcinomas. This has changed our concept of lung carcinogenesis and emphasized the multistep carcinogenesis approach on several levels. Combined with the technical developments in …",Fred R Hirsch and Wilbur A Franklin and Adi F Gazdar and Paul A Bunn,724,8012912859746906037,,1,5-22,American Association for Cancer Research,Early detection of lung cancer: clinical perspectives of recent advances in biology and radiology,https://clincancerres.aacrjournals.org/content/7/1/5.short,7,2001,/scholar?cites=8012912859746906037,klVXQ3gAAAAJ:CdxZDUztZiMC

1017008,"Bronchioloalveolar carcinoma (BAC) and adenocarcinomas with BAC features seem to be increasing in incidence, particularly in younger, never-smoking women. Epidermal growth factor receptor (EGFR) inhibitors demonstrated response rates of 20% to 30% in patients with advanced BAC subtypes, but selection methods for patient therapy are not established.EGFR and HER2 gene copy numbers were assessed by fluorescence in situ hybridization (FISH) in 81 patients treated with gefitinib 500 mg/d (Southwest Oncology Group protocol S0126) and were correlated to treatment outcome. Tumors were classified into two main strata: FISH-positive (high polysomy/gene amplification) and FISH-negative (disomy/low polysomy).In 81 patients, the median survival time for EGFR/FISH-negative patients was 8 months and not yet reached …",Fred R Hirsch and Marileila Varella-Garcia and Jason McCoy and Howard West and Ana Carolina Xavier and Paul Gumerlock and Paul A Bunn Jr and Wilbur A Franklin and John Crowley and David R Gandara,643,5310452735209436851,Journal of clinical oncology,28,6838-6845,American Society of Clinical Oncology,Increased epidermal growth factor receptor gene copy number detected by fluorescence in situ hybridization associates with increased sensitivity to gefitinib in patients with …,https://ascopubs.org/doi/abs/10.1200/jco.2005.01.2823,23,2005,/scholar?cites=5310452735209436851,klVXQ3gAAAAJ:ruyezt5ZtCIC

1017009,"In 2013, an evidence-based guideline was published by the College of American Pathologists, the International Association for the Study of Lung Cancer, and the Association for Molecular Pathology to set standards for the molecular analysis of lung cancers to guide treatment decisions with targeted inhibitors. New evidence has prompted an evaluation of additional laboratory technologies, targetable genes, patient populations, and tumor types for testing.To systematically review and update the 2013 guideline to affirm its validity; to assess the evidence of new genetic discoveries, technologies, and therapies; and to issue an evidence-based update.The College of American Pathologists, the International Association for the Study of Lung Cancer, and the Association for Molecular Pathology convened an expert panel to develop an evidence-based guideline to help define the key questions …",Neal I Lindeman and Philip T Cagle and Dara L Aisner and Maria E Arcila and Mary Beth Beasley and Eric H Bernicker and Carol Colasacco and Sanja Dacic and Fred R Hirsch and Keith Kerr and David J Kwiatkowski and Marc Ladanyi and Jan A Nowak and Lynette Sholl and Robyn Temple-Smolkin and Benjamin Solomon and Lesley H Souter and Erik Thunnissen and Ming S Tsao and Christina B Ventura and Murry W Wynes and Yasushi Yatabe,619,18200936818735213635,Journal of Thoracic Oncology,3,323-358,Elsevier,Updated molecular testing guideline for the selection of lung cancer patients for treatment with targeted tyrosine kinase inhibitors: guideline from the College of American …,https://www.sciencedirect.com/science/article/pii/S155608641733071X,13,2018,/scholar?cites=18200936818735213635,klVXQ3gAAAAJ:WM2K3OHRCGMC

1017010,"PurposeHigh epidermal growth factor receptor (EGFR) gene copy number is associated with poor prognosis in lung cancer, but such findings have not been reported for HNSCC. A better understanding of the EGFR pathway may improve the use of EGFR inhibitors in HNSCC.",Christine H Chung and Kim Ely and Loris McGavran and Marileila Varella-Garcia and Joel Parker and Natalie Parker and Carolyn Jarrett and Jesse Carter and Barbara A Murphy and James Netterville and Brian B Burkey and Robert Sinard and Anthony Cmelak and Shawn Levy and Wendell G Yarbrough and Robbert JC Slebos and Fred R Hirsch,600,6850401494105396135,Journal of Clinical Oncology,25,4170-4176,"New York, NY: Grune & Stratton, c1983-",Increased epidermal growth factor receptor gene copy number is associated with poor prognosis in head and neck squamous cell carcinomas,http://www.academia.edu/download/42633877/4170.full.pdf,24,2006,/scholar?cites=6850401494105396135,klVXQ3gAAAAJ:Bg7qf7VwUHIC

1017011,"The epidermal growth factor receptor (EGFR) is overexpressed in the majority of non–small cell lung cancers (NSCLC). EGFR tyrosine kinase inhibitors, such as gefitinib and erlotinib, produce 9% to 27% response rates in NSCLC patients. E-Cadherin, a calcium-dependent adhesion molecule, plays an important role in NSCLC prognosis and progression, and interacts with EGFR. The zinc finger transcriptional repressor, ZEB1, inhibits E-cadherin expression by recruiting histone deacetylases (HDAC). We identified a significant correlation between sensitivity to gefitinib and expression of E-cadherin, and ZEB1, suggesting their predictive value for responsiveness to EGFR-tyrosine kinase inhibitors. E-Cadherin transfection into a gefitinib-resistant line increased its sensitivity to gefitinib. Pretreating resistant cell lines with the HDAC inhibitor, MS-275, induced E-cadherin along with EGFR and led to a growth-inhibitory …",Samir E Witta and Robert M Gemmill and Fred R Hirsch and Christopher D Coldren and Karla Hedman and Larisa Ravdel and Barbara Helfrich and Rafal Dziadziuszko and Daniel C Chan and Michio Sugita and Zeng Chan and Anna Baron and Wilbur Franklin and Harry A Drabkin and Luc Girard and Adi F Gazdar and John D Minna and Paul A Bunn,537,11477305038520855332,Cancer research,2,944-950,American Association for Cancer Research,Restoring E-cadherin expression increases sensitivity to epidermal growth factor receptor inhibitors in lung cancer cell lines,https://cancerres.aacrjournals.org/content/66/2/944.short,66,2006,/scholar?cites=11477305038520855332,klVXQ3gAAAAJ:jtI9f0ekYq0C

1017012,"PURPOSE: To determine the side effects and feasibility of cisplatin and carboplatin each in combination with paclitaxel as front-line therapy in advanced epithelial ovarian cancer.PATIENTS AND METHODS: Patients were randomly allocated to receive paclitaxel 175 mg/m2 intravenously as a 3-hour infusion followed by either cisplatin 75 mg/m2 or carboplatin (area under the plasma concentration-time curve of 5), both on day 1. The schedule was repeated every 3 weeks for at least six cycles. Women allocated to paclitaxel-cisplatin were admitted to the hospital, whereas the carboplatin regimen was administered to outpatients.RESULTS: A total of 208 eligible patients were randomized. Both regimens could be delivered in an optimal dose and without significant delay. Paclitaxel-carboplatin produced significantly less nausea and vomiting (P < .01) and less peripheral neurotoxicity (P = .04) but more …",Jan P Neijt and Svend A Engelholm and Malgorzata K Tuxen and Peter G Sørensen and Mogens Hansen and Cristiana Sessa and Cees AM de Swart and Fred R Hirsch and Birthe Lund and Hans C van Houwelingen,519,4947199463799978238,Journal of Clinical Oncology,17,3084-3092,American Society of Clinical Oncology,Exploratory phase III study of paclitaxel and cisplatin versus paclitaxel and carboplatin in advanced ovarian cancer,https://ascopubs.org/doi/abs/10.1200/JCO.2000.18.17.3084,18,2000,/scholar?cites=4947199463799978238,klVXQ3gAAAAJ:LI9QrySNdTsC

1017013,"Four assays registered with the US Food and Drug Administration (FDA) detect programmed cell death ligand 1 (PD-L1) to enrich for patient response to anti–programmed cell death 1 and anti–PD-L1 therapies. The tests use 4 separate PD-L1 antibodies on 2 separate staining platforms and have their own scoring systems, which raises questions about their similarity and the potential interchangeability of the tests.To compare the performance of 4 PD-L1 platforms, including 2 FDA-cleared assays, 1 test for investigational use only, and 1 laboratory-developed test.Four serial histologic sections from 90 archival non–small cell lung cancers from January 1, 2008, to December 31, 2010, were distributed to 3 sites that performed the following immunohistochemical assays: 28-8 antibody on the Dako Link 48 platform, 22c3 antibody on the Dako Link 48 platform, SP142 …",David L Rimm and Gang Han and Janis M Taube and S Yi Eunhee and Julia A Bridge and Douglas B Flieder and Robert Homer and William W West and Hong Wu and Anja C Roden and Junya Fujimoto and Hui Yu and Robert Anders and Ashley Kowalewski and Christopher Rivard and Jamaal Rehman and Cory Batenchuk and Virginia Burns and Fred R Hirsch and Ignacio I Wistuba,454,15856901264791523818,JAMA oncology,8,1051-1058,American Medical Association,"A prospective, multi-institutional, pathologist-based assessment of 4 immunohistochemistry assays for PD-L1 expression in non–small cell lung cancer",https://jamanetwork.com/journals/jamaoncology/article-abstract/2608280,3,2017,/scholar?cites=15856901264791523818,klVXQ3gAAAAJ:sJK75vZXtG0C

